Date,Open,High,Low,Close,Adj Close,Volume
2000-12-14,850.000000,925.000000,850.000000,925.000000,838.514893,10787500
2000-12-15,900.000000,900.000000,875.000000,900.000000,815.852356,5133500
2000-12-18,900.000000,900.000000,875.000000,875.000000,793.189758,1380500
2000-12-19,875.000000,925.000000,875.000000,925.000000,838.514893,3811500
2000-12-20,900.000000,900.000000,875.000000,875.000000,793.189758,3549000
2000-12-21,875.000000,875.000000,850.000000,875.000000,793.189758,794000
2000-12-22,875.000000,875.000000,825.000000,825.000000,747.864685,3706500
2000-12-25,null,null,null,null,null,null
2000-12-26,null,null,null,null,null,null
2000-12-27,null,null,null,null,null,null
2000-12-28,null,null,null,null,null,null
2000-12-29,null,null,null,null,null,null
2001-01-01,null,null,null,null,null,null
2001-01-02,825.000000,850.000000,825.000000,825.000000,747.864685,2166000
2001-01-03,825.000000,825.000000,775.000000,775.000000,702.539551,4189000
2001-01-04,800.000000,825.000000,800.000000,825.000000,747.864685,6822500
2001-01-05,825.000000,925.000000,825.000000,925.000000,838.514893,33551500
2001-01-08,875.000000,900.000000,875.000000,900.000000,815.852356,9599500
2001-01-09,900.000000,925.000000,900.000000,925.000000,838.514893,22276000
2001-01-10,925.000000,925.000000,875.000000,875.000000,793.189758,5837000
2001-01-11,875.000000,875.000000,825.000000,850.000000,770.527222,9340000
2001-01-12,850.000000,850.000000,825.000000,825.000000,747.864685,7366500
2001-01-15,850.000000,875.000000,825.000000,850.000000,770.527222,10601500
2001-01-16,850.000000,875.000000,825.000000,825.000000,747.864685,2477500
2001-01-17,875.000000,900.000000,850.000000,850.000000,770.527222,11380500
2001-01-18,825.000000,850.000000,825.000000,825.000000,747.864685,17470500
2001-01-19,825.000000,825.000000,775.000000,775.000000,702.539551,16159500
2001-01-22,800.000000,825.000000,750.000000,775.000000,702.539551,18036500
2001-01-23,775.000000,775.000000,725.000000,725.000000,657.214355,17512000
2001-01-24,725.000000,750.000000,725.000000,750.000000,679.877014,4976000
2001-01-25,750.000000,750.000000,750.000000,750.000000,679.877014,3371500
2001-01-26,750.000000,775.000000,725.000000,750.000000,679.877014,3387500
2001-01-29,750.000000,775.000000,725.000000,750.000000,679.877014,4168000
2001-01-30,750.000000,800.000000,750.000000,750.000000,679.877014,12247000
2001-01-31,750.000000,800.000000,750.000000,775.000000,702.539551,9619000
2001-02-01,775.000000,775.000000,750.000000,750.000000,679.877014,4774500
2001-02-02,775.000000,775.000000,650.000000,700.000000,634.551880,49446500
2001-02-05,675.000000,675.000000,575.000000,600.000000,543.901611,30883500
2001-02-06,600.000000,600.000000,500.000000,500.000000,453.251282,110293000
2001-02-07,525.000000,525.000000,475.000000,525.000000,475.913879,72776500
2001-02-08,500.000000,500.000000,400.000000,450.000000,407.926178,110127000
2001-02-09,450.000000,495.000000,440.000000,490.000000,444.186310,91797000
2001-02-12,500.000000,500.000000,465.000000,470.000000,426.056244,38901500
2001-02-13,470.000000,485.000000,470.000000,475.000000,430.588806,31462000
2001-02-14,475.000000,475.000000,465.000000,475.000000,430.588806,20507500
