Date,Open,High,Low,Close,Adj Close,Volume
2003-12-15,350.000000,350.000000,300.000000,310.000000,125.650673,1081952500
2003-12-16,310.000000,310.000000,300.000000,300.000000,121.597458,358462500
2003-12-17,300.000000,305.000000,300.000000,300.000000,121.597458,89955000
2003-12-18,305.000000,305.000000,300.000000,305.000000,123.624062,79497500
2003-12-19,305.000000,310.000000,305.000000,310.000000,125.650673,246537500
2003-12-22,310.000000,310.000000,300.000000,305.000000,123.624062,90657500
2003-12-23,305.000000,310.000000,300.000000,305.000000,123.624062,65215000
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,305.000000,310.000000,305.000000,310.000000,125.650673,58637500
2003-12-30,305.000000,315.000000,305.000000,310.000000,125.650673,356640000
2003-12-31,null,null,null,null,null,null
2004-01-01,null,null,null,null,null,null
2004-01-02,310.000000,320.000000,310.000000,320.000000,129.703949,348500000
2004-01-05,320.000000,325.000000,315.000000,320.000000,129.703949,187942500
2004-01-06,320.000000,340.000000,320.000000,335.000000,135.783798,852422500
2004-01-07,335.000000,340.000000,330.000000,340.000000,137.810425,337615000
2004-01-08,340.000000,345.000000,335.000000,340.000000,137.810425,264387500
2004-01-09,340.000000,350.000000,340.000000,350.000000,141.863708,336517500
2004-01-12,345.000000,350.000000,340.000000,350.000000,141.863708,129985000
2004-01-13,345.000000,350.000000,340.000000,340.000000,137.810425,139867500
2004-01-14,345.000000,345.000000,340.000000,345.000000,139.837051,102455000
2004-01-15,345.000000,345.000000,340.000000,340.000000,137.810425,117325000
2004-01-16,345.000000,345.000000,340.000000,345.000000,139.837051,93375000
2004-01-19,345.000000,345.000000,335.000000,340.000000,137.810425,77522500
2004-01-20,340.000000,340.000000,330.000000,335.000000,135.783798,98360000
2004-01-21,335.000000,340.000000,330.000000,340.000000,137.810425,68055000
2004-01-22,null,null,null,null,null,null
2004-01-23,340.000000,340.000000,335.000000,340.000000,137.810425,24845000
2004-01-26,335.000000,340.000000,330.000000,330.000000,133.757187,53607500
2004-01-27,335.000000,335.000000,325.000000,335.000000,135.783798,117787500
2004-01-28,330.000000,335.000000,330.000000,335.000000,135.783798,34687500
2004-01-29,325.000000,330.000000,320.000000,320.000000,129.703949,58040000
2004-01-30,320.000000,330.000000,320.000000,330.000000,133.757187,51010000
2004-02-02,null,null,null,null,null,null
