Date,Open,High,Low,Close,Adj Close,Volume
2005-09-29,308.023010,308.023010,308.023010,308.023010,276.653076,4015514
2005-09-30,309.924011,309.924011,308.023010,309.924011,278.360474,8927747
2005-10-03,309.924011,309.924011,308.023010,309.924011,278.360474,3436985
2005-10-04,309.924011,309.924011,309.924011,309.924011,278.360474,3076720
2005-10-05,311.825989,311.825989,308.023010,311.825989,280.068756,8783114
2005-10-06,311.825989,313.726990,309.924011,311.825989,280.068756,8901450
2005-10-07,313.726990,313.726990,309.924011,313.726990,281.776154,10019062
2005-10-10,313.726990,315.627991,311.825989,313.726990,281.776154,8183549
2005-10-11,313.726990,317.529999,313.726990,313.726990,281.776154,15383599
2005-10-12,313.726990,313.726990,309.924011,313.726990,281.776154,5927287
2005-10-13,313.726990,313.726990,311.825989,313.726990,281.776154,2051147
2005-10-14,315.627991,315.627991,311.825989,315.627991,283.483521,11018338
2005-10-17,null,null,null,null,null,null
2005-10-18,313.726990,313.726990,311.825989,313.726990,281.776154,3389651
2005-10-19,311.825989,313.726990,311.825989,311.825989,280.068756,7833802
2005-10-20,null,null,null,null,null,null
2005-10-21,313.726990,313.726990,309.924011,313.726990,281.776154,5317203
2005-10-24,313.726990,313.726990,311.825989,313.726990,281.776154,5879953
2005-10-25,null,null,null,null,null,null
2005-10-26,311.825989,313.726990,311.825989,311.825989,280.068756,4286370
2005-10-27,311.825989,313.726990,311.825989,311.825989,280.068756,6140291
2005-10-28,311.825989,311.825989,309.924011,311.825989,280.068756,9456311
2005-10-31,313.726990,313.726990,311.825989,313.726990,281.776154,8204586
2005-11-01,313.726990,315.627991,309.924011,313.726990,281.776154,6361184
2005-11-07,null,null,null,null,null,null
2005-11-08,null,null,null,null,null,null
2005-11-09,null,null,null,null,null,null
2005-11-10,315.627991,315.627991,311.825989,315.627991,283.483521,7665503
2005-11-11,317.529999,319.431000,313.726990,317.529999,285.191833,13356119
2005-11-14,317.529999,317.529999,313.726990,317.529999,285.191833,8170400
2005-11-15,317.529999,317.529999,315.627991,317.529999,285.191833,7292089
2005-11-16,317.529999,319.431000,315.627991,317.529999,285.191833,6758265
2005-11-17,317.529999,319.431000,317.529999,317.529999,285.191833,6324368
2005-11-18,317.529999,317.529999,317.529999,317.529999,285.191833,3983958
2005-11-21,317.529999,319.431000,317.529999,317.529999,285.191833,5916769
2005-11-22,317.529999,319.431000,317.529999,317.529999,285.191833,5995659
2005-11-23,319.431000,319.431000,317.529999,319.431000,286.899261,12740775
2005-11-24,319.431000,319.431000,315.627991,319.431000,286.899261,5403982
2005-11-25,319.431000,319.431000,317.529999,319.431000,286.899261,2287817
2005-11-28,319.431000,321.332001,317.529999,319.431000,286.899261,6745116
2005-11-29,319.431000,319.431000,317.529999,319.431000,286.899261,6613633
2005-11-30,319.431000,321.332001,317.529999,319.431000,286.899261,7620798
2005-12-01,321.332001,321.332001,317.529999,321.332001,288.606659,9777132
2005-12-02,323.234009,325.135010,321.332001,323.234009,290.315002,12267434
2005-12-05,323.234009,325.135010,321.332001,323.234009,290.315002,11347048
2005-12-06,325.135010,325.135010,323.234009,325.135010,292.022369,20185385
2005-12-07,327.036987,327.036987,325.135010,327.036987,293.730652,16911440
2005-12-08,327.036987,328.937988,325.135010,327.036987,293.730652,33836028
2005-12-09,328.937988,330.838989,327.036987,328.937988,295.437988,32789418
2005-12-12,330.838989,332.740997,328.937988,330.838989,297.145416,41488382
2005-12-13,330.838989,332.740997,330.838989,330.838989,297.145416,40391808
2005-12-14,330.838989,332.740997,328.937988,330.838989,297.145416,35400685
2005-12-15,330.838989,332.740997,328.937988,330.838989,297.145416,30698826
2005-12-16,328.937988,330.838989,327.036987,328.937988,295.437988,38537887
2005-12-19,328.937988,328.937988,327.036987,328.937988,295.437988,38209178
2005-12-20,328.937988,328.937988,327.036987,328.937988,295.437988,78527355
2005-12-21,328.937988,328.937988,327.036987,328.937988,295.437988,49306406
2005-12-22,328.937988,328.937988,327.036987,328.937988,295.437988,50389832
2005-12-23,328.937988,328.937988,327.036987,328.937988,295.437988,48570097
2005-12-26,null,null,null,null,null,null
2005-12-27,330.838989,332.740997,330.838989,330.838989,297.145416,55822741
2005-12-28,332.740997,334.641998,330.838989,332.740997,298.853729,45793160
2005-12-29,332.740997,336.542999,332.740997,332.740997,298.853729,69199898
2005-12-30,null,null,null,null,null,null
2006-01-02,332.740997,336.542999,332.740997,332.740997,298.853729,53237770
2006-01-03,334.641998,336.542999,332.740997,334.641998,300.561127,67769354
2006-01-04,334.641998,336.542999,332.740997,334.641998,300.561127,77236184
2006-01-05,334.641998,336.542999,332.740997,334.641998,300.561127,79400407
2006-01-06,334.641998,336.542999,332.740997,334.641998,300.561127,68681852
2006-01-09,334.641998,336.542999,332.740997,334.641998,300.561127,71429862
2006-01-10,null,null,null,null,null,null
2006-01-11,334.641998,336.542999,332.740997,334.641998,300.561127,74280430
2006-01-12,334.641998,336.542999,332.740997,334.641998,300.561127,81985377
2006-01-13,334.641998,336.542999,332.740997,334.641998,300.561127,66609668
2006-01-16,334.641998,338.445007,332.740997,334.641998,300.561127,85530179
2006-01-17,334.641998,338.445007,332.740997,334.641998,300.561127,74519730
2006-01-18,336.542999,338.445007,334.641998,336.542999,302.268494,63511911
2006-01-19,338.445007,342.247986,336.542999,338.445007,303.976776,82001156
2006-01-20,338.445007,340.346008,336.542999,338.445007,303.976776,66483443
2006-01-23,338.445007,342.247986,336.542999,338.445007,303.976776,79242626
2006-01-24,340.346008,344.148987,338.445007,340.346008,305.684204,85156766
2006-01-25,340.346008,344.148987,338.445007,340.346008,305.684204,93576985
2006-01-26,340.346008,344.148987,340.346008,340.346008,305.684204,65026603
2006-01-27,340.346008,344.148987,338.445007,340.346008,305.684204,80386535
2006-01-30,342.247986,346.049988,340.346008,342.247986,307.392487,101224080
2006-01-31,null,null,null,null,null,null
2006-02-01,342.247986,346.049988,340.346008,342.247986,307.392487,76197463
2006-02-02,342.247986,346.049988,342.247986,342.247986,307.392487,67369644
2006-02-03,344.148987,347.951996,342.247986,344.148987,309.099884,88136187
2006-02-06,344.148987,347.951996,344.148987,344.148987,309.099884,78587837
2006-02-07,346.049988,349.852997,346.049988,346.049988,310.807312,88864607
