Date,Open,High,Low,Close,Adj Close,Volume
2016-12-19,150.000000,175.000000,150.000000,175.000000,175.000000,13822100
2016-12-20,175.000000,236.000000,175.000000,236.000000,236.000000,21835800
2016-12-21,236.000000,294.000000,236.000000,294.000000,294.000000,17664500
2016-12-22,308.000000,366.000000,300.000000,362.000000,362.000000,31188300
2016-12-23,372.000000,408.000000,350.000000,354.000000,354.000000,52796300
2016-12-27,352.000000,380.000000,342.000000,380.000000,380.000000,24989200
2016-12-28,382.000000,390.000000,376.000000,390.000000,390.000000,21186300
2016-12-29,390.000000,390.000000,378.000000,390.000000,390.000000,20592600
2016-12-30,390.000000,390.000000,382.000000,390.000000,390.000000,22593000
2017-01-02,390.000000,390.000000,390.000000,390.000000,390.000000,0
2017-01-03,388.000000,388.000000,380.000000,384.000000,384.000000,15406000
2017-01-04,384.000000,390.000000,380.000000,386.000000,386.000000,15244300
2017-01-05,386.000000,388.000000,382.000000,386.000000,386.000000,14907300
2017-01-06,386.000000,396.000000,384.000000,392.000000,392.000000,17561400
2017-01-09,392.000000,394.000000,388.000000,388.000000,388.000000,16182800
2017-01-10,388.000000,388.000000,382.000000,384.000000,384.000000,15375400
2017-01-11,384.000000,386.000000,382.000000,384.000000,384.000000,15688100
2017-01-12,384.000000,388.000000,382.000000,384.000000,384.000000,13492100
2017-01-13,382.000000,382.000000,374.000000,382.000000,382.000000,13160700
2017-01-16,382.000000,384.000000,380.000000,382.000000,382.000000,13190700
2017-01-17,382.000000,384.000000,378.000000,380.000000,380.000000,13406500
2017-01-18,380.000000,388.000000,378.000000,384.000000,384.000000,63524600
2017-01-19,384.000000,386.000000,380.000000,382.000000,382.000000,13055700
2017-01-20,382.000000,382.000000,378.000000,380.000000,380.000000,13308000
2017-01-23,380.000000,384.000000,378.000000,380.000000,380.000000,69703800
2017-01-24,380.000000,386.000000,378.000000,382.000000,382.000000,14031000
2017-01-25,386.000000,386.000000,382.000000,382.000000,382.000000,13654600
2017-01-26,382.000000,384.000000,382.000000,382.000000,382.000000,13560300
2017-01-27,382.000000,384.000000,378.000000,380.000000,380.000000,13039900
2017-01-30,380.000000,380.000000,376.000000,378.000000,378.000000,13289300
2017-01-31,380.000000,380.000000,376.000000,380.000000,380.000000,13372800
2017-02-01,380.000000,382.000000,380.000000,382.000000,382.000000,10981300
2017-02-02,382.000000,384.000000,380.000000,380.000000,380.000000,11951500
2017-02-03,380.000000,382.000000,380.000000,380.000000,380.000000,13181000
2017-02-06,380.000000,382.000000,376.000000,378.000000,378.000000,14649800
2017-02-07,378.000000,378.000000,374.000000,376.000000,376.000000,11676000
2017-02-08,376.000000,378.000000,374.000000,374.000000,374.000000,10241900
2017-02-09,374.000000,376.000000,372.000000,374.000000,374.000000,13149400
2017-02-10,374.000000,376.000000,372.000000,376.000000,376.000000,10339400
2017-02-13,376.000000,378.000000,374.000000,376.000000,376.000000,12632700
2017-02-14,376.000000,376.000000,374.000000,374.000000,374.000000,10251400
2017-02-15,374.000000,374.000000,374.000000,374.000000,374.000000,0
2017-02-16,374.000000,374.000000,366.000000,368.000000,368.000000,12766500
2017-02-17,368.000000,368.000000,364.000000,364.000000,364.000000,10097700
2017-02-20,364.000000,366.000000,362.000000,364.000000,364.000000,11708100
2017-02-21,364.000000,364.000000,360.000000,360.000000,360.000000,10623200
2017-02-22,360.000000,360.000000,358.000000,358.000000,358.000000,11086600
2017-02-23,358.000000,358.000000,356.000000,356.000000,356.000000,10264700
2017-02-24,356.000000,358.000000,356.000000,358.000000,358.000000,10528800
2017-02-27,358.000000,358.000000,356.000000,358.000000,358.000000,10350000
2017-02-28,358.000000,362.000000,358.000000,360.000000,360.000000,10366900
2017-03-01,360.000000,364.000000,360.000000,362.000000,362.000000,10556000
2017-03-02,362.000000,366.000000,362.000000,366.000000,366.000000,10164400
2017-03-03,366.000000,368.000000,362.000000,362.000000,362.000000,10215400
2017-03-06,362.000000,366.000000,360.000000,362.000000,362.000000,11274100
2017-03-07,362.000000,362.000000,358.000000,358.000000,358.000000,10430300
2017-03-08,358.000000,360.000000,356.000000,356.000000,356.000000,10544900
2017-03-09,352.000000,356.000000,352.000000,352.000000,352.000000,8868700
2017-03-10,352.000000,352.000000,348.000000,348.000000,348.000000,10311700
2017-03-13,348.000000,352.000000,336.000000,352.000000,352.000000,11574500
2017-03-14,352.000000,360.000000,352.000000,360.000000,360.000000,10457500
2017-03-15,360.000000,360.000000,358.000000,358.000000,358.000000,10337300
2017-03-16,358.000000,362.000000,356.000000,362.000000,362.000000,10783000
2017-03-17,362.000000,362.000000,360.000000,360.000000,360.000000,10555600
2017-03-20,360.000000,360.000000,356.000000,360.000000,360.000000,10729200
2017-03-21,360.000000,362.000000,358.000000,362.000000,362.000000,10466100
2017-03-22,362.000000,362.000000,360.000000,362.000000,362.000000,10356500
2017-03-23,362.000000,364.000000,360.000000,364.000000,364.000000,10875600
2017-03-24,364.000000,364.000000,362.000000,362.000000,362.000000,10305800
2017-03-27,360.000000,360.000000,356.000000,360.000000,360.000000,10309200
2017-03-29,360.000000,366.000000,360.000000,366.000000,366.000000,11462300
2017-03-30,364.000000,366.000000,364.000000,364.000000,364.000000,10220400
2017-03-31,364.000000,370.000000,362.000000,368.000000,368.000000,10742600
2017-04-03,368.000000,370.000000,366.000000,370.000000,370.000000,10092300
2017-04-04,370.000000,374.000000,368.000000,374.000000,374.000000,11211700
2017-04-05,372.000000,374.000000,372.000000,372.000000,372.000000,10217900
2017-04-06,370.000000,370.000000,368.000000,370.000000,370.000000,10220900
2017-04-07,370.000000,370.000000,364.000000,366.000000,366.000000,10523200
2017-04-10,366.000000,366.000000,362.000000,364.000000,364.000000,10244100
2017-04-11,364.000000,366.000000,362.000000,364.000000,364.000000,72118300
2017-04-12,364.000000,366.000000,362.000000,364.000000,364.000000,10404900
2017-04-13,362.000000,364.000000,360.000000,364.000000,364.000000,10246500
2017-04-17,364.000000,364.000000,360.000000,364.000000,364.000000,10326400
2017-04-18,364.000000,368.000000,362.000000,368.000000,368.000000,11245900
2017-04-19,368.000000,368.000000,368.000000,368.000000,368.000000,0
2017-04-20,368.000000,368.000000,366.000000,366.000000,366.000000,10520400
2017-04-21,366.000000,368.000000,366.000000,368.000000,368.000000,10517400
2017-04-25,368.000000,368.000000,366.000000,366.000000,366.000000,10295800
2017-04-26,366.000000,368.000000,364.000000,364.000000,364.000000,10613200
2017-04-27,364.000000,364.000000,360.000000,362.000000,362.000000,10112100
2017-04-28,362.000000,364.000000,360.000000,364.000000,364.000000,10627000
2017-05-02,364.000000,366.000000,362.000000,366.000000,366.000000,10217500
2017-05-03,366.000000,366.000000,364.000000,366.000000,366.000000,10199000
2017-05-04,366.000000,368.000000,366.000000,368.000000,368.000000,10315200
2017-05-05,368.000000,372.000000,366.000000,372.000000,372.000000,10326100
2017-05-08,372.000000,374.000000,370.000000,374.000000,374.000000,10231500
2017-05-09,374.000000,374.000000,366.000000,368.000000,368.000000,10504000
2017-05-10,368.000000,368.000000,364.000000,364.000000,364.000000,10241100
2017-05-12,364.000000,366.000000,362.000000,366.000000,366.000000,10570500
2017-05-15,366.000000,368.000000,364.000000,366.000000,366.000000,10120000
2017-05-16,366.000000,366.000000,364.000000,366.000000,366.000000,10222600
2017-05-17,366.000000,366.000000,364.000000,364.000000,364.000000,10399800
