Date,Open,High,Low,Close,Adj Close,Volume
2006-11-29,7600.000000,7600.000000,5100.000000,5600.000000,5600.000000,55788500
2006-11-30,5700.000000,5800.000000,5200.000000,5300.000000,5300.000000,12320275
2006-12-01,5400.000000,5500.000000,5200.000000,5400.000000,5400.000000,0
2006-12-04,5600.000000,5700.000000,5400.000000,5600.000000,5600.000000,0
2006-12-05,5600.000000,5700.000000,5500.000000,5600.000000,5600.000000,2190625
2006-12-06,5600.000000,5700.000000,5500.000000,5500.000000,5500.000000,3124125
2006-12-07,5500.000000,5900.000000,5500.000000,5900.000000,5900.000000,5171075
2006-12-08,6000.000000,6300.000000,5900.000000,6000.000000,6000.000000,0
2006-12-11,5900.000000,6100.000000,5800.000000,5900.000000,5900.000000,0
2006-12-12,6000.000000,6100.000000,5800.000000,6000.000000,6000.000000,0
2006-12-13,6200.000000,6300.000000,6000.000000,6200.000000,6200.000000,0
2006-12-14,6300.000000,6300.000000,6100.000000,6300.000000,6300.000000,2692600
2006-12-15,6300.000000,6500.000000,6300.000000,6400.000000,6400.000000,5464650
2006-12-18,6700.000000,6900.000000,6400.000000,6700.000000,6700.000000,0
2006-12-19,6800.000000,6800.000000,6100.000000,6300.000000,6300.000000,10744050
2006-12-20,6600.000000,6700.000000,6400.000000,6600.000000,6600.000000,0
2006-12-21,6500.000000,6700.000000,6400.000000,6500.000000,6500.000000,0
2006-12-22,6400.000000,6500.000000,6300.000000,6400.000000,6400.000000,0
2006-12-26,6400.000000,6500.000000,6400.000000,6400.000000,6400.000000,359775
2006-12-27,6500.000000,6600.000000,6400.000000,6500.000000,6500.000000,1662300
2006-12-28,6500.000000,6600.000000,6400.000000,6400.000000,6400.000000,2724575
2006-12-29,6400.000000,6600.000000,6400.000000,6400.000000,6400.000000,2724575
2007-01-02,6300.000000,6400.000000,6300.000000,6300.000000,6300.000000,0
2007-01-03,6300.000000,6300.000000,5800.000000,5900.000000,5900.000000,8697900
2007-01-04,6000.000000,6100.000000,5800.000000,6000.000000,6000.000000,0
2007-01-05,6100.000000,6200.000000,5800.000000,6100.000000,6100.000000,0
2007-01-08,6200.000000,6200.000000,5900.000000,6200.000000,6200.000000,0
2007-01-09,6000.000000,6200.000000,5900.000000,6000.000000,6000.000000,0
