Date,Open,High,Low,Close,Adj Close,Volume
2002-03-25,40.000000,40.000000,40.000000,40.000000,33.933910,62000
2002-03-26,40.000000,40.000000,40.000000,40.000000,33.933910,40000
2002-03-27,40.000000,40.000000,38.750000,38.750000,32.873474,200000
2002-03-28,43.750000,43.750000,38.750000,38.750000,32.873474,0
2002-03-29,null,null,null,null,null,null
2002-04-01,45.000000,45.000000,38.750000,38.750000,32.873474,0
2002-04-02,42.500000,42.500000,37.500000,37.500000,31.813036,250000
2002-04-03,37.500000,37.500000,37.500000,37.500000,31.813036,480000
2002-04-04,37.500000,37.500000,37.500000,37.500000,31.813036,80000
2002-04-05,37.500000,37.500000,36.250000,36.250000,30.752602,0
2002-04-08,41.250000,41.250000,38.750000,38.750000,32.873474,24000
2002-04-09,40.000000,40.000000,40.000000,40.000000,33.933910,40000
2002-04-10,40.000000,40.000000,38.750000,38.750000,32.873474,0
2002-04-11,40.000000,41.250000,37.500000,37.500000,31.813036,268000
2002-04-12,37.500000,38.750000,37.500000,38.750000,32.873474,640000
2002-04-15,40.000000,41.250000,40.000000,40.000000,33.933910,420000
2002-04-16,40.000000,43.750000,40.000000,42.500000,36.054775,1432000
2002-04-17,42.500000,42.500000,41.250000,41.250000,34.994343,578000
2002-04-18,42.500000,42.500000,40.000000,40.000000,33.933910,0
2002-04-19,38.750000,41.250000,38.750000,41.250000,34.994343,54000
2002-04-22,43.750000,43.750000,40.000000,40.000000,33.933910,0
2002-04-23,41.250000,41.250000,38.750000,38.750000,32.873474,0
2002-04-24,40.000000,40.000000,40.000000,40.000000,33.933910,48000
2002-04-25,42.500000,42.500000,37.500000,37.500000,31.813036,0
2002-04-26,37.500000,40.000000,37.500000,40.000000,33.933910,80000
2002-04-29,41.250000,41.250000,38.750000,38.750000,32.873474,0
2002-04-30,40.000000,40.000000,38.750000,38.750000,32.873474,0
2002-05-01,38.750000,38.750000,37.500000,37.500000,31.813036,110000
2002-05-02,40.000000,40.000000,36.250000,36.250000,30.752602,0
2002-05-03,40.000000,40.000000,36.250000,36.250000,30.752602,0
2002-05-06,38.750000,38.750000,27.500000,27.500000,23.329565,0
2002-05-07,38.750000,38.750000,33.750000,33.750000,28.631737,0
2002-05-08,37.500000,37.500000,30.000000,30.000000,25.450436,0
2002-05-09,null,null,null,null,null,null
2002-05-10,31.250000,31.250000,31.250000,31.250000,26.510866,60000
2002-05-13,31.250000,31.250000,31.250000,31.250000,26.510866,10000
2002-05-14,40.000000,40.000000,31.250000,31.250000,26.510866,0
2002-05-15,40.000000,40.000000,31.250000,31.250000,26.510866,0
2002-05-16,40.000000,40.000000,40.000000,40.000000,33.933910,10000
2002-05-17,40.000000,40.000000,40.000000,40.000000,33.933910,76000
2002-05-20,38.750000,38.750000,30.000000,30.000000,25.450436,0
2002-05-21,37.500000,37.500000,37.500000,37.500000,31.813036,4000
2002-05-22,35.000000,35.000000,35.000000,35.000000,29.692169,20000
2002-05-23,30.000000,30.000000,30.000000,30.000000,25.450436,60000
2002-05-24,35.000000,35.000000,30.000000,30.000000,25.450436,0
2002-05-27,35.000000,38.750000,35.000000,38.750000,32.873474,1450000
2002-05-28,36.250000,36.250000,31.250000,31.250000,26.510866,0
2002-05-29,31.250000,31.250000,31.250000,31.250000,26.510866,76000
2002-05-30,37.500000,37.500000,32.500000,32.500000,27.571302,0
2002-05-31,31.250000,37.500000,31.250000,32.500000,27.571302,1280000
2002-06-03,32.500000,33.750000,30.000000,30.000000,25.450436,894000
2002-06-04,30.000000,31.250000,30.000000,30.000000,25.450436,850000
2002-06-05,30.000000,30.000000,30.000000,30.000000,25.450436,138000
2002-06-06,32.500000,32.500000,28.750000,28.750000,24.389997,0
2002-06-07,33.750000,33.750000,28.750000,28.750000,24.389997,0
2002-06-10,33.750000,33.750000,28.750000,28.750000,24.389997,0
2002-06-11,35.000000,35.000000,27.500000,27.500000,23.329565,0
2002-06-12,28.750000,28.750000,28.750000,28.750000,24.389997,80000
2002-06-13,31.250000,32.500000,31.250000,32.500000,27.571302,120000
2002-06-14,31.250000,31.250000,30.000000,30.000000,25.450436,0
2002-06-17,35.000000,35.000000,35.000000,35.000000,29.692169,2000
2002-06-18,35.000000,35.000000,30.000000,31.250000,26.510866,94000
2002-06-19,31.250000,31.250000,31.250000,31.250000,26.510866,40000
2002-06-20,31.250000,31.250000,30.000000,30.000000,25.450436,0
2002-06-21,31.250000,31.250000,30.000000,30.000000,25.450436,0
2002-06-24,33.750000,36.250000,33.750000,33.750000,28.631737,1580000
2002-06-25,33.750000,33.750000,33.750000,33.750000,28.631737,220000
2002-06-26,33.750000,35.000000,33.750000,35.000000,29.692169,98000
2002-06-27,33.750000,35.000000,33.750000,35.000000,29.692169,738000
2002-06-28,35.000000,35.000000,33.750000,33.750000,28.631737,0
2002-07-01,32.500000,32.500000,32.500000,32.500000,27.571302,40000
2002-07-02,30.000000,30.000000,30.000000,30.000000,25.450436,4000
2002-07-03,32.500000,32.500000,27.500000,27.500000,23.329565,0
2002-07-04,32.500000,32.500000,32.500000,32.500000,27.571302,80000
2002-07-05,33.750000,33.750000,27.500000,27.500000,23.329565,0
2002-07-08,27.500000,32.500000,27.500000,32.500000,27.571302,32000
